execution_order,graph_id,code_length,target_order_within_instance,target_r,run_order_within_target,initialisation_class,initialisation_id,restart_index,seed,kernel_config_sha256,proposal_budget,proposals_executed,swap_proposals,replacement_proposals,accepted_moves,stopping_reason,success,first_success_proposal,initial_violation_count,initial_total_excess,initial_maximum_excess,initial_maximum_distance_edge_count,initial_total_local_hamming,best_violation_count,best_total_excess,best_maximum_excess,best_maximum_distance_edge_count,best_total_local_hamming,final_violation_count,final_total_excess,final_maximum_excess,final_maximum_distance_edge_count,final_total_local_hamming,initial_state_sha256,best_state_sha256,final_state_sha256,checkpoint_sha256
37,primitive_q4_knn6,11,4,5,1,stage3_baseline,canonical_index_gray,0,10861082511491761460,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,193245,48067,145178,5481,target_feasible,True,193245,213,278,4,1,7536,0,0,0,158,6180,0,0,0,158,6180,b32110d89b0d3f304b4cd737acaa42a278ca3b6ec90fc4e4634a2e4f325ca8e4,78e648290a55fde0786f22e83da7a8a7e1ac555ee3624ad0772bd082de3a2a15,78e648290a55fde0786f22e83da7a8a7e1ac555ee3624ad0772bd082de3a2a15,f2e24b6042c0c7af36bb8539152819bd246fb88b71efd279ad2450e472dabbb4
37,primitive_q4_knn6,11,4,5,2,stage3_baseline,canonical_index_gray,1,10502303622680314591,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,209062,52115,156947,5780,target_feasible,True,209062,213,278,4,1,7536,0,0,0,151,6043,0,0,0,151,6043,b32110d89b0d3f304b4cd737acaa42a278ca3b6ec90fc4e4634a2e4f325ca8e4,eadbe68848b067f616acec439c3b63523c333a4503c0919bec4f7479640ac10c,eadbe68848b067f616acec439c3b63523c333a4503c0919bec4f7479640ac10c,ef209d9df068e0526a55020cf8d85fa13e978aa27481f26da45129daa7680b62
37,primitive_q4_knn6,11,4,5,3,deterministic_random,deterministic_random_seed_18267939064857126742,0,14448744581782208605,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,202844,50590,152254,6477,target_feasible,True,202844,1079,2010,5,18,11976,0,0,0,171,6154,0,0,0,171,6154,7b1f6478cc00a6c5bf38a40492b034d28f2e619e2043bf75ef09209535400330,d36d0989b7cda49eab2b85170c88b81293c1cbc9772ac6efcc336141fb467126,d36d0989b7cda49eab2b85170c88b81293c1cbc9772ac6efcc336141fb467126,2e951379f396396394a97adcd241342b48c19db3dfdaea57b3857f303cf7a304
37,primitive_q4_knn6,11,4,5,4,deterministic_random,deterministic_random_seed_6266169232584768445,1,12270221425882253502,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,186307,46628,139679,6567,target_feasible,True,186307,1116,2058,6,1,12061,0,0,0,229,6444,0,0,0,229,6444,e8009fed24271c55e1366a2061028bbba2fe7e4c642abfe9255a410596fee26e,983eb9acfe130b0a04e4f3761a20d19bc0623eb2defdba79e3ff12123097c83f,983eb9acfe130b0a04e4f3761a20d19bc0623eb2defdba79e3ff12123097c83f,9789dddf5abec89eaf499fef1d9040d4f214bd68df24bb4396b3b983bdcd81c5
38,primitive_q4_knn6,12,1,2,1,stage3_baseline,cartesian_coordinate_gray,0,17775210790258342855,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75208,224792,1199,proposal_budget_exhausted,False,,804,1392,6,6,4992,521,753,4,9,4448,521,753,4,9,4448,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,8b707633ccddbe5f404edf4d1f2a3259a1fad011a0ff31ea5c6e60e93671ee96,8b707633ccddbe5f404edf4d1f2a3259a1fad011a0ff31ea5c6e60e93671ee96,f6539c45c0d093e1a0d855e2fdd5d0c25364a3e1f350287767878af1e6f4d587
38,primitive_q4_knn6,12,1,2,2,stage3_baseline,cartesian_coordinate_gray,1,11549114083335185659,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75086,224914,1147,proposal_budget_exhausted,False,,804,1392,6,6,4992,507,678,5,1,4361,507,678,5,1,4361,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,ebd5072ca7dd58a9a10a4e1ba3102272feedb479cbe0678a25e2b9017b0f15c9,039bdeacbe4e14eac74637f9baecb5deb9e193ea7281640215e7a48271888854,36a137c76e48f3a378370d99ecf6fd49356a0759d2248a613f6b4d6066544e09
38,primitive_q4_knn6,12,1,2,3,deterministic_random,deterministic_random_seed_13462110021549476176,0,6711850611666167827,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75069,224931,11812,proposal_budget_exhausted,False,,2135,8770,9,8,13128,922,2356,8,3,6490,922,2356,8,3,6490,7a2d42ee372df8ded866355362b5098e23214355a1995b613e24ec657a6d52e1,96c5239fe5d0dcf9bf19d757a184b54f067021682345b93a914bebeaa6f15a6d,55e6644836f9d281ddda28cb656f502d3bcbacfc2110a94beeb0733b2c4110bf,e0c4ab9a0c3de61e3c64f72a538146930925baa8d045b00d4cc6cbee2a35da3b
38,primitive_q4_knn6,12,1,2,4,deterministic_random,deterministic_random_seed_7035876685586254590,1,7711321373500948207,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75321,224679,12394,proposal_budget_exhausted,False,,2131,8723,9,5,13081,967,2499,8,1,6652,967,2499,8,1,6652,11d1fcfcd40c3490ce3f33c5cc4554ca19c935bf4c71b6fed3e6fe2d0cbeba09,0c3cb3c1b9258ffb57f64ddbfe6d71ee655c91db92ef990c8d3ed137cadb60e8,73dbf14d0906728892e28b7dda093407776221ee486446f727dfc808069dedcd,32db940fdedad4c920049bc9413a3671b82fabb6e4a47dae58d3ffed18be7e53
38,primitive_q4_knn6,12,2,3,1,stage3_baseline,cartesian_coordinate_gray,0,9049105844148412779,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74707,225293,697,proposal_budget_exhausted,False,,354,588,5,6,4992,74,80,3,1,4686,74,80,3,1,4686,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,d7cd48fefc9543893f3806835f747acf3c6e11c3d8d21091f48cf47ac1e1d664,7738d3c29f33472deb17334093dbb3b3d3e6132b09bbf26c82a981d1e1a265de,2a41ae1e2ed1bf39a0b44e08ab3b05a96a44a1a60a3f83a59a9c8d94f797a9a0
38,primitive_q4_knn6,12,2,3,2,stage3_baseline,cartesian_coordinate_gray,1,3574015670506870286,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74629,225371,755,proposal_budget_exhausted,False,,354,588,5,6,4992,102,109,3,1,4711,102,109,3,1,4711,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,a548b8d8c5cacffdad658cedbec2dc59d988f6019d8b80bcb40815b53ed9c960,5bc99ae3b2e6d5930945598b95c017764a530b16755d705afe59f2543f8824d5,dd1d260758cd4df90ffaec8de841a355580fdcf78507c7032e6dc8cb0d206dda
38,primitive_q4_knn6,12,2,3,3,deterministic_random,deterministic_random_seed_5513029361786987993,0,5829481840659371824,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75271,224729,5296,proposal_budget_exhausted,False,,2023,6580,8,3,13089,396,577,5,2,6024,396,577,5,2,6024,647589c74f74ae02029ff6da9745c2fd3ceaae12b9142dc4791f58a9fe9e11fb,1257dbb3df5bea6b516950e2f7bb71325ccb24e4f46478f955d25a0448433744,e3540638c78fb762f665b76c935c6d86b68eea1699246485a7e42016b9994d2f,51a7176761642e5836273f2968eb76dd03a2ab0ca2416f96406d05126c6fbcbc
38,primitive_q4_knn6,12,2,3,4,deterministic_random,deterministic_random_seed_6856379962988451473,1,5399539925484956889,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74958,225042,4993,proposal_budget_exhausted,False,,2025,6676,8,9,13189,333,480,5,2,5898,333,480,5,2,5898,2dd5b096d1ba521882f5b392a5844887141443e3474c0ce36d6951116ec9d6ab,ae75ea618cc559c908c54f738dd4f251519b6150376932e61a9d7b26db1c5647,ae75ea618cc559c908c54f738dd4f251519b6150376932e61a9d7b26db1c5647,3b4a6dcc09e667ba2bda7835f320c47aa9cccac97900932de168c4f10ffc489c
38,primitive_q4_knn6,12,3,4,1,stage3_baseline,cartesian_coordinate_gray,0,15823288386963839559,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74739,225261,1524,proposal_budget_exhausted,False,,144,234,4,6,4992,3,3,1,3,5456,3,3,1,3,5456,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,f2087c936e6525d337bb80409e3e5ea6c03947ea0f5265bdda1bbe3e6ecf53a1,825fb9ffb7abf17bf1c6ffb179b194e72a39b2b7133d8f1fd2523231ac8a6ab3,eeaa39e9dcfd9dab3fb39aeee024782d1af24fe96336ae741ef837fce98a67ab
38,primitive_q4_knn6,12,3,4,2,stage3_baseline,cartesian_coordinate_gray,1,14232834838169007054,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74920,225080,1553,proposal_budget_exhausted,False,,144,234,4,6,4992,5,5,1,5,5458,5,5,1,5,5458,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,f6cea04a0550d07520a8a0fe39ff8a492e0962261eee2d9fdf37489b1e524d27,b8df29a53b1b08752c115dfdf9b9512aed50aa867ee8a505a2086979f3e54e9a,34129b44298f63782cc788652d4098989a9fcafaffe6b2ba18444e8b211ac76a
38,primitive_q4_knn6,12,3,4,3,deterministic_random,deterministic_random_seed_12625211549213292982,0,7465487831799266681,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75070,224930,4076,proposal_budget_exhausted,False,,1744,4475,7,5,13002,23,23,1,23,6283,23,23,1,23,6283,5781ec16bcaa0e66279bcb526034fb2824a3fa3e14462956de7c015e1d86234e,f681d896c0685a6183154f0ac49391539007893971165ef8643c8bd6512acd0f,f681d896c0685a6183154f0ac49391539007893971165ef8643c8bd6512acd0f,c93b6302ccc6c9a6ad59ab8898461e157f05f225ec9a109d1f8f63cfa1cb78d0
38,primitive_q4_knn6,12,3,4,4,deterministic_random,deterministic_random_seed_15185385493159778215,1,6414405804312348895,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75143,224857,3779,proposal_budget_exhausted,False,,1712,4487,7,6,12995,34,36,2,2,6320,34,36,2,2,6320,550ac73daf88517901aa093232598d592d4b892d5b876fead9824decd5ed202e,42c61a987ade94e201df5e28558f4ad34f460fc2ce22191ea4c5e9b97a0d75b2,42c61a987ade94e201df5e28558f4ad34f460fc2ce22191ea4c5e9b97a0d75b2,415594ffe820193628bffc815aa61ec3b753fcffc63246ee1ce912242d3ac5c9
38,primitive_q4_knn6,12,4,5,1,stage3_baseline,cartesian_coordinate_gray,0,13258552161099198266,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,221807,55782,166025,3648,target_feasible,True,221807,60,90,3,6,4992,0,0,0,214,6430,0,0,0,214,6430,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,212d2ba33fd9a5ee61053a2c9c6997b4a6687967b7230cc3619846e6058fc153,212d2ba33fd9a5ee61053a2c9c6997b4a6687967b7230cc3619846e6058fc153,3d03f4ff8822d1f1a306bb33aac4e196e1ec9dadf2a6855e6628b29dba4944e9
38,primitive_q4_knn6,12,4,5,2,stage3_baseline,cartesian_coordinate_gray,1,12376455572892669532,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,250324,62529,187795,3676,target_feasible,True,250324,60,90,3,6,4992,0,0,0,144,6015,0,0,0,144,6015,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,4845e8faaef4a3ab1eafc6fd3f0ec7ffeae107c7668ef0a0a0de5531c9e7ab8e,4845e8faaef4a3ab1eafc6fd3f0ec7ffeae107c7668ef0a0a0de5531c9e7ab8e,d72cf139d3bffb1f7569dea58975e6031c7a05d854c6dd8b94dc0aa9c02505bc
38,primitive_q4_knn6,12,4,5,3,deterministic_random,deterministic_random_seed_11490572642273970214,0,6241583509966628190,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,214300,53660,160640,4845,target_feasible,True,214300,1301,2708,6,1,12916,0,0,0,302,6810,0,0,0,302,6810,e6bbf05446ccafa89082741bd410810e01d43f4e9d3630a8f1bc125376d45863,4c1dc662f9f17d486eccbcfb3291fdaa86bf458426a41154a8de67516deb11e2,4c1dc662f9f17d486eccbcfb3291fdaa86bf458426a41154a8de67516deb11e2,e8cda028060dbca3d7683739af05ac9a8e7c9bb1d8eb82a232c8076050e30e04
38,primitive_q4_knn6,12,4,5,4,deterministic_random,deterministic_random_seed_14494484219824953906,1,5819604823179014387,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,241333,60184,181149,4977,target_feasible,True,241333,1332,2807,7,1,13089,0,0,0,218,6448,0,0,0,218,6448,d900755d29eaa2756db4975ff4cad54033f87c2f8dae4a636cb653a3cc24563f,8e7192a542fae10dea56228ac4a655a7ebe2f9f061e73142750122844957b54c,8e7192a542fae10dea56228ac4a655a7ebe2f9f061e73142750122844957b54c,43250f82c6f4926b9fc70f986214d1347ecc25ef02304fb03876fcf84d266e5c
39,primitive_q4_knn6,14,1,2,1,stage3_baseline,cartesian_coordinate_gray,0,2329711025693315620,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75212,224788,1296,proposal_budget_exhausted,False,,804,1392,6,6,4992,640,1011,5,9,4768,640,1011,5,9,4768,fdc7ac4e2b464b211e5793109c97bb6b8ca885203bd1dcfebda42d5d2cb2e765,6555b19fe2c6e7a67ee3278d630c6c14822540fa3a1dad638063d2a37e9dfdfe,6555b19fe2c6e7a67ee3278d630c6c14822540fa3a1dad638063d2a37e9dfdfe,3b8550ae4574781e3ed7dc84309dc8b7adb67846aeae1a7c2c2a3d5c1a28c6c6
39,primitive_q4_knn6,14,1,2,2,stage3_baseline,cartesian_coordinate_gray,1,9031511131734006233,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74866,225134,1081,proposal_budget_exhausted,False,,804,1392,6,6,4992,624,936,5,1,4690,624,936,5,1,4690,fdc7ac4e2b464b211e5793109c97bb6b8ca885203bd1dcfebda42d5d2cb2e765,734b2c823b422600a86c01e08adc00cd0ed8f291c658bc7cea8eab49f436109f,734b2c823b422600a86c01e08adc00cd0ed8f291c658bc7cea8eab49f436109f,4c21ff8342ca511b83363d9826471016dc3f6abe989184303a20c1e5e05a6bc0
39,primitive_q4_knn6,14,1,2,3,deterministic_random,deterministic_random_seed_9538917290112038797,0,11541991525208625129,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74715,225285,20019,proposal_budget_exhausted,False,,2172,10825,11,2,15191,1277,4037,9,2,8246,1277,4037,9,2,8246,c2446b76c211cb9b9d75aa7a096f3cfe6cc96a8d8116865cc39ffe9005e9f6e9,140978df12a9fb3d144844c7f497a09789621be3a90eda8a375b4559930f73f7,140978df12a9fb3d144844c7f497a09789621be3a90eda8a375b4559930f73f7,87d6d9a613b1b756531afe4eb69cd11960223dfd35b4fa8eef85edcbf5b90009
39,primitive_q4_knn6,14,1,2,4,deterministic_random,deterministic_random_seed_12167843014793525805,1,1118538797318339965,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75005,224995,18993,proposal_budget_exhausted,False,,2171,10887,10,15,15254,1307,4286,9,3,8504,1307,4286,9,3,8504,3309cb730b0ba6c13492f864a6a66c83a65ea4fbda6d154797fd9ee99c676280,65724e0db3113cd8287adb3a63ee82472e97b80fa684aaf7dae91bf6a7b000b7,65724e0db3113cd8287adb3a63ee82472e97b80fa684aaf7dae91bf6a7b000b7,f2e5b3c356fecb3247ff2ede434bc8f6338f0860e59bb91365fb08e301ee9a0d
39,primitive_q4_knn6,14,2,3,1,stage3_baseline,cartesian_coordinate_gray,0,2780302833641936134,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75144,224856,551,proposal_budget_exhausted,False,,354,588,5,6,4992,121,140,4,2,4792,121,140,4,2,4792,fdc7ac4e2b464b211e5793109c97bb6b8ca885203bd1dcfebda42d5d2cb2e765,fad543b05163aab78037f41b7f23ac44a5c7d05db24b16e6583d0987e77b6c1e,fad543b05163aab78037f41b7f23ac44a5c7d05db24b16e6583d0987e77b6c1e,108aa324e8073d9d11a9892ef92dc161d8a10d098d4d53dc6d94c45d09dc54e3
39,primitive_q4_knn6,14,2,3,2,stage3_baseline,cartesian_coordinate_gray,1,16496102775317072553,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74906,225094,586,proposal_budget_exhausted,False,,354,588,5,6,4992,141,166,4,1,4856,141,166,4,1,4856,fdc7ac4e2b464b211e5793109c97bb6b8ca885203bd1dcfebda42d5d2cb2e765,f0b2835839b15c4f76c8e764c587629dd596668a04ae724df659d0f0c8fa93a8,6564f050313dcda540063013c5f859a66a66c8f719783547e6c299dedd8d19ae,f348860edcd76d31021d80e3099177aabc5cfd2564f1ed9d418c10022d7e38ce
39,primitive_q4_knn6,14,2,3,3,deterministic_random,deterministic_random_seed_16195293625179206522,0,13118970088542368454,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74947,225053,9752,proposal_budget_exhausted,False,,2123,8857,11,1,15385,790,1864,8,2,7753,790,1864,8,2,7753,6594bc60c2085ba90e12872ec11c42590bae63be7ae6556ef27d85c5c0a05312,d605b241e85da456689d299c62f5f70069201a830815019bcca324719d0109e3,f37cd5553a694cfbaa15cc7615c1ee4201708db8489c7c326bcad33f8a3a203f,03e4f8ebcc3da5c50790bc4c431a3f937f02101b29997dc3b66054d73a48e2ed
39,primitive_q4_knn6,14,2,3,4,deterministic_random,deterministic_random_seed_2972238956113288517,1,14136886077718515191,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75037,224963,9504,proposal_budget_exhausted,False,,2123,8854,10,2,15387,778,1838,8,3,7713,778,1838,8,3,7713,909ac6cad17870003c9f7ea3c93aa724a47755328bffdc26b2ee4d64559a71d4,15744beb2e4af3fea0de189d4f6295fe9b3f8f294688ce79da24f078a134982d,15744beb2e4af3fea0de189d4f6295fe9b3f8f294688ce79da24f078a134982d,975c29c9803035aac9fdaba5af5478d73e26d748a9dc3a6dbdd0b338de2d54c9
39,primitive_q4_knn6,14,3,4,1,stage3_baseline,cartesian_coordinate_gray,0,12980061924036875715,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74874,225126,882,proposal_budget_exhausted,False,,144,234,4,6,4992,18,19,2,1,5755,18,19,2,1,5755,fdc7ac4e2b464b211e5793109c97bb6b8ca885203bd1dcfebda42d5d2cb2e765,2dd27c3642366ff27c4ce9b8ba84c2b7e5de0a1c2abad4233c25aef458a4aee2,2dd27c3642366ff27c4ce9b8ba84c2b7e5de0a1c2abad4233c25aef458a4aee2,f1a810bf933fb1abe0b93c5e9b7f45c6bacb7a436fb2e01566ab1c869e6cd752
39,primitive_q4_knn6,14,3,4,2,stage3_baseline,cartesian_coordinate_gray,1,6186035531559705608,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75192,224808,790,proposal_budget_exhausted,False,,144,234,4,6,4992,11,11,1,11,5524,11,11,1,11,5524,fdc7ac4e2b464b211e5793109c97bb6b8ca885203bd1dcfebda42d5d2cb2e765,ae060e57f735d0d17b7f491025925eaa12ee5dea6a760af2af721130f5c46f72,ae060e57f735d0d17b7f491025925eaa12ee5dea6a760af2af721130f5c46f72,9c1be358acb15a351773ff7061b1f138dae9a9efbf949e66f0c738a31d723d57
39,primitive_q4_knn6,14,3,4,3,deterministic_random,deterministic_random_seed_2944430050723544868,0,6893554509410718455,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74488,225512,4701,proposal_budget_exhausted,False,,1995,6767,9,1,15438,265,435,5,2,7837,265,435,5,2,7837,2e2aa13abeee97acc46d928720c4c39f5c8e1117ad4e93be1778d5a15f1d78ef,a52b50d45342a7497317e80188206640c3297bf3def8d8457da9480db74ea6b9,a52b50d45342a7497317e80188206640c3297bf3def8d8457da9480db74ea6b9,4cbdebe693df4f889c59aa9bfbb33dae9240bd3fb75ebffa6af633b8780fb43b
39,primitive_q4_knn6,14,3,4,4,deterministic_random,deterministic_random_seed_16925546697628708230,1,7668337286323503917,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74992,225008,4676,proposal_budget_exhausted,False,,1994,6497,9,1,15162,252,437,6,1,7834,252,437,6,1,7834,3f769dba92727368e298cc123e6cd20d9f37f3abae57d93e8c2ccd800af290e6,ce79762e39104981d91e006d4ff80b08bf872ddf282276a7281fcd591830a1ae,70cd17e998ce8039c6f5ac7ef863b473e86d0c9c1e64c8fbd22227a0b99a22d2,9ec7d387f0b782d0fe3e3156366bf4bcaf3c3f7b75e40b44fe42d63979478b64
39,primitive_q4_knn6,14,4,5,1,stage3_baseline,cartesian_coordinate_gray,0,8799604673934349969,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,245887,61320,184567,1866,target_feasible,True,245887,60,90,3,6,4992,0,0,0,326,6954,0,0,0,326,6954,fdc7ac4e2b464b211e5793109c97bb6b8ca885203bd1dcfebda42d5d2cb2e765,96daa92ead0a4c6c175d58904a8e1baa730520b1560fa29053b0f8dd850db8f9,96daa92ead0a4c6c175d58904a8e1baa730520b1560fa29053b0f8dd850db8f9,18261c70cb1aa6f94f812a021e57edc06db36f8208a49d014cdeab5fb5173eaa
39,primitive_q4_knn6,14,4,5,2,stage3_baseline,cartesian_coordinate_gray,1,13511045489317401119,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74984,225016,1834,proposal_budget_exhausted,False,,60,90,3,6,4992,1,1,1,1,6602,1,1,1,1,6602,fdc7ac4e2b464b211e5793109c97bb6b8ca885203bd1dcfebda42d5d2cb2e765,6db69b8e13498fc05158ac7532c6a94a374b355aa4bb39f6e88a1862ede4433e,6db69b8e13498fc05158ac7532c6a94a374b355aa4bb39f6e88a1862ede4433e,a0620f2f60233b937bc8042a5dba086d7b4b1ec342375dfd70b4a4f873bd25e9
39,primitive_q4_knn6,14,4,5,3,deterministic_random,deterministic_random_seed_13531044774336898768,0,12746542206809317973,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75058,224942,3838,proposal_budget_exhausted,False,,1725,4586,7,20,15232,32,36,3,2,7935,32,36,3,2,7935,7962699561ee4ae3e0d5ba6ec3f9a72b0214c1b0f6d9562d190db66bb584da17,6691909bfe672d7f2c07639daa8bef2e782e3e7c1e4376b5a5779bf3f85e4a3f,fdccdb179c9d3129511678bf6e6c1f3db5829ab8411d860378fa345e00adc8e0,2f0d95c6dfc3da0990e5d37d3fa1f277d144f9ef139a6dce8fbb1660d89d986f
39,primitive_q4_knn6,14,4,5,4,deterministic_random,deterministic_random_seed_10815298536863318346,1,13700818421870394429,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75070,224930,3791,proposal_budget_exhausted,False,,1716,4667,8,4,15301,35,38,2,3,7991,35,38,2,3,7991,03ae924925ca17558687b3ccd699525876ee3b460c0d77c68a0c9a7161225897,359b6e0d9ba1ec6b21c244b626c45ab0006d9916bb480e232734a894c1d34463,359b6e0d9ba1ec6b21c244b626c45ab0006d9916bb480e232734a894c1d34463,0a69169da603844653e1240777358514da32b40997922cd9746aba0ed4e68152
40,primitive_q4_knn8,10,1,2,1,stage3_baseline,canonical_index_gray,0,11554637923492355268,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74854,225146,3203,proposal_budget_exhausted,False,,2011,4481,7,1,9564,804,1353,6,2,6326,804,1353,6,2,6326,37c0544f7a83318b11d6a3547d8ac614e12eec73c42c50c74fa21a440e3dddd3,651b655f5b4a5bbc23882cd51edcb240796be2303a6a4cc734e74c3b6b6ebc77,651b655f5b4a5bbc23882cd51edcb240796be2303a6a4cc734e74c3b6b6ebc77,4b00a2ee63727f84ed584ec73d2b83283e81507fde3d111ba6a46b1992801ee7
40,primitive_q4_knn8,10,1,2,2,stage3_baseline,canonical_index_gray,1,530946146583216510,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74717,225283,3381,proposal_budget_exhausted,False,,2011,4481,7,1,9564,773,1292,6,1,6277,773,1292,6,1,6277,37c0544f7a83318b11d6a3547d8ac614e12eec73c42c50c74fa21a440e3dddd3,5625e631e5edc2e01fcb3dc27716d50964ed0165497e338a0f1376d4665263ba,a501e4ada3b7d05746c0b686d2a63133e2dc8e680ebd646899786c73fc7701f1,72c821ca07af65e365d14747a8fd6d5dac5af6065ffa68bad6dad6aca9c8c713
40,primitive_q4_knn8,10,1,2,3,deterministic_random,deterministic_random_seed_15576349080139605884,0,15800509442993439349,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75174,224826,4929,proposal_budget_exhausted,False,,2594,8223,8,2,13670,808,1466,7,2,6479,808,1466,7,2,6479,1106c0237373f20f170423b5c7953505594715f13b3a2fa9306e0e9e7efdb166,f87155b2f8730b74714379c0488b89f259d36d78b459d454912b74d1ffb00fe7,f87155b2f8730b74714379c0488b89f259d36d78b459d454912b74d1ffb00fe7,59774ed9cd04623fbcd90fcdccd0c6eeb60daaf135f4c8d8074f71967e7c13b9
40,primitive_q4_knn8,10,1,2,4,deterministic_random,deterministic_random_seed_9907223605285253685,1,17710325781605302330,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74974,225026,4886,proposal_budget_exhausted,False,,2577,8238,8,1,13680,831,1358,5,5,6369,831,1358,5,5,6369,9ffe032b7ad9d34092faed6b12dc30425e1b19bfb34fbc3fc906af63bf70dae1,968401d612c6ceac71942c82869793f9f2bd19b868c9fce8d61c22fafb8d141d,968401d612c6ceac71942c82869793f9f2bd19b868c9fce8d61c22fafb8d141d,915bfc02116fbdebcf6e8a84bc137b40cd8ae5bf153ab13ad321de7cf0ddca50
40,primitive_q4_knn8,10,2,3,1,stage3_baseline,canonical_index_gray,0,10980122032829891325,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74908,225092,2246,proposal_budget_exhausted,False,,1362,2470,6,1,9564,146,157,3,1,6275,146,157,3,1,6275,37c0544f7a83318b11d6a3547d8ac614e12eec73c42c50c74fa21a440e3dddd3,8b70cec0ede7498dc2e6c99f146901a4dc40476bfd90bfb4b22be7a6c8425c67,8b70cec0ede7498dc2e6c99f146901a4dc40476bfd90bfb4b22be7a6c8425c67,d5597e682bc9b28042f3b95a89aadeb23061ae8d1a092d5dbb6abfc30fac4d1a
